,title,link,supplier,rating,reviews,price,imageUrl,description,length,sleeve_length,fit,neckline,composition,color,imported,article_number,sustainability,gender
53,Regular Fit T-shirt,https://www2.hm.com/en_us/productpage.0976232002.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/6b/da/6bda84a71605ee62d55bf7f98ce5d5de4777198d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[3]&call=url[file:/product/style]",Crew-neck T-shirt in soft cotton jersey with a printed motif.,,Short sleeve,Regular fit,Round Neck,Cotton 100%,White/black,Yes,0976232002,,men
54,Relaxed Fit T-shirt,https://www2.hm.com/en_us/productpage.0608945037.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/65/8e/658e306c9cf272b6814bb8bee3385e7a85978fb7.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Crew-neck T-shirt in thick cotton jersey.,Regular length,Short sleeve,Relaxed fit,Round Neck,Cotton 100%,Gray,Yes,0608945037,,men
55,Loose Fit Sports Shirt,https://www2.hm.com/en_us/productpage.0948855003.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/b3/98/b398771cb95e8877b732ec70de3cf5e4baa6a663.jpg],origin[dam],category[men_sport_tops],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Short-sleeved, crew-neck shirt in fast-drying, functional fabric to help keep you dry and cool while exercising. Taped details. Rounded hem, longer at back for improved fit and increased freedom of movement.",,Short sleeve,Loose fit,Round Neck,"Polyester 86%, Elastane 14%",White,Yes,0948855003,environmentalMarker,men
56,Regular Fit T-shirt,https://www2.hm.com/en_us/productpage.0846973162.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/bc/50/bc5005c24dfee6405852883ba0203424445290a1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirt in soft cotton jersey with a printed design. Ribbed crew neck.,,Short sleeve,Regular fit,Round Neck,Cotton 100%,Black/red/blue/white,Yes,0846973162,,men
57,Slim Fit V-neck T-shirt,https://www2.hm.com/en_us/productpage.0570003001.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/08/ba/08ba5cdc2035365380ed660b024af1be036d6d82.jpg],origin[dam],category[men_tshirtstanks_bestbasics],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",V-neck T-shirt in soft cotton jersey.,Regular length,Short sleeve,Slim fit,V-neck,"Cotton 95%, Elastane 5%",Black,Yes,0570003001,,men
58,Premium Cotton T-shirt,https://www2.hm.com/en_us/productpage.0702932004.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/76/8a/768a27ecacdaa4a19c0700d407dc5e7cce4b0a0d.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Crew-neck T-shirt in premium cotton jersey.,Regular length,Short sleeve,Slim fit,Round Neck,Cotton 100%,Dark blue,Yes,0702932004,Premium Selection,men
59,Regular Fit V-neck T-shirt,https://www2.hm.com/en_us/productpage.0763275001.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/73/e2/73e2ac4447d95b679d140571bafab34336c2cb33.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",V-neck T-shirt in soft cotton jersey.,,Short sleeve,Regular fit,V-neck,Cotton 100%,White,Yes,0763275001,,men
60,Long Fit T-shirt,https://www2.hm.com/en_us/productpage.0598755067.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/4d/86/4d863eb2c314cf59ffb19ac8a98bd0c5b5c7b41e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Long, crew-neck T-shirt in soft jersey with a rounded hem.",Long,Short sleeve,,Round Neck,Cotton 100%,Light purple,Yes,0598755067,,men
61,COOLMAX® Piqué Polo Shirt,https://www2.hm.com/en_us/productpage.0950868001.html,[],,[reviewsLabel],$24.99,"//lp2.hm.com/hmgoepprod?set=source[/a9/33/a933900aa3def36a9882a988bfa2d8a050d64541.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Polo shirt in cotton-blend piqué. Collar, button placket, and short sleeves. Made with COOLMAX® functional fabric – a unique, soft, comfortable, and fast-drying polyester fiber to efficiently wick moisture while regulating temperature.",,Short sleeve,Regular fit,,"Cotton 58%, Polyester 42%",Light brown,Yes,0950868001,,men
62,Regular Fit Polo Shirt,https://www2.hm.com/en_us/productpage.0973019002.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/31/4d/314dfb6a83d2f00fc378845f9230f3db20ec9f24.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Short-sleeved polo shirt in soft cotton jersey. Ribbed collar and two buttons at top.,,Short sleeve,Regular fit,,Cotton 100%,White,Yes,0973019002,,men
63,Printed T-shirt,https://www2.hm.com/en_us/productpage.0684021142.html,[],,[reviewsLabel],$7.99,"//lp2.hm.com/hmgoepprod?set=source[/1a/5e/1a5eebd9427b2a90aa37a6bff280d96fcfb5b7d1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirt in soft cotton jersey with a printed graphic design and crew neck.,Regular length,Short sleeve,,,Cotton 100%,Light pink/light orange,Yes,0684021142,,men
64,Cotton T-shirt,https://www2.hm.com/en_us/productpage.1003570002.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/0b/a9/0ba9e00b5a0ea3a737164ee7d061ba229e80645e.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Blank staples is a streetwear collection of minimalistic pieces – the perfect canvas for your personal style and creativity. This contemporary T-shirt is made from heavy, 7 oz/yd2 organic cotton jersey for a premium handfeel. Straight-cut, oversized, and relaxed fit with a ribbed crew neck and dropped shoulders.",,Short sleeve,Oversized,Round Neck,Cotton 100%,Cream,Yes,1003570002,environmentalMarker,men
65,Raw-edge T-shirt,https://www2.hm.com/en_us/productpage.0793104019.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/fe/20/fe2040816795ec3631ba111d8efe5747c9655f56.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","T-shirt in soft cotton slub jersey. Slightly wider neckline, seam at center back, and slightly longer, rounded back section. Raw, rolled edges at neckline and cuffs.",,Short sleeve,,Round Neck,Cotton 100%,Khaki green,Yes,0793104019,,men
66,Premium Cotton T-shirt,https://www2.hm.com/en_us/productpage.0702932036.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/e5/e5/e5e517b2f3e5ec39a7296c6ca6ecb297c46a2b44.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Crew-neck T-shirt in premium cotton jersey.,Regular length,Short sleeve,Slim fit,Round Neck,Cotton 100%,Dark khaki green,Yes,0702932036,Premium Selection,men
67,Premium Cotton T-shirt,https://www2.hm.com/en_us/productpage.0702932033.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/13/5b/135b1c2f1df948d5bd002fb2c102c9decff0740b.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",Crew-neck T-shirt in premium cotton jersey.,Regular length,Short sleeve,Slim fit,Round Neck,Cotton 100%,Gray melange,Yes,0702932033,Premium Selection,men
68,Cotton T-shirt,https://www2.hm.com/en_us/productpage.1003570005.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/66/ad/66adca3c9a33a1af37b30a218345dfe06ce5ccb6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Blank staples is a streetwear collection of minimalistic pieces – the perfect canvas for your personal style and creativity. This contemporary T-shirt is made from heavy, 7 oz/yd2 organic cotton jersey for a premium handfeel. Straight-cut, oversized, and relaxed fit with a ribbed crew neck and dropped shoulders.",,Short sleeve,Oversized,Round Neck,Cotton 100%,Navy blue,Yes,1003570005,environmentalMarker,men
69,Fine-knit Polo Shirt,https://www2.hm.com/en_us/productpage.0863753011.html,[],,[reviewsLabel],$24.99,"//lp2.hm.com/hmgoepprod?set=source[/74/2e/742ee34a8941de01bdeb6c11ed820530c6bc9743.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Short-sleeved, fine-knit polo shirt in cotton with a ribbed collar and button placket.",,Short sleeve,,,Cotton 100%,Navy blue,Yes,0863753011,,men
70,Regular Fit T-shirt,https://www2.hm.com/en_us/productpage.0846973163.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/8c/8c/8c8cf53e35ad7d306d431f96e1d978eb06ba9eb7.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirt in soft cotton jersey with a printed design. Ribbed crew neck.,,Short sleeve,Regular fit,Round Neck,Cotton 100%,Black/red/blue/white,Yes,0846973163,,men
71,Relaxed Fit T-shirt,https://www2.hm.com/en_us/productpage.0608945046.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/96/21/962101822084a44be54f83e72b6d4cacfebe3e1d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Crew-neck T-shirt in thick cotton jersey.,Regular length,Short sleeve,Relaxed fit,Round Neck,Cotton 100%,Taupe,Yes,0608945046,,men
72,Cotton T-shirt,https://www2.hm.com/en_us/productpage.1003570004.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/44/15/44154c9b5e754f0fc42408dcdb396267e24f651c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Blank staples is a streetwear collection of minimalistic pieces – the perfect canvas for your personal style and creativity. This contemporary T-shirt is made from heavy, 7 oz/yd2 organic cotton jersey for a premium handfeel. Straight-cut, oversized, and relaxed fit with a ribbed crew neck and dropped shoulders.",,Short sleeve,Oversized,Round Neck,Cotton 100%,Dark green,Yes,1003570004,environmentalMarker,men
73,2-pack Henley Shirts,https://www2.hm.com/en_us/productpage.0674180002.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/2e/96/2e96b51396e73e41d3326e8658956450de9ced18.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",Short-sleeved henley shirts in soft jersey with a round neck and short button placket.,Regular length,Short sleeve,Regular fit,,Cotton 100%,Black,Yes,0674180002,,men
74,Relaxed Fit COOLMAX® T-shirt,https://www2.hm.com/en_us/productpage.0952602004.html,[],,[reviewsLabel],$19.99,"//lp2.hm.com/hmgoepprod?set=source[/7c/27/7c27ae5296d373ea4a99361f148b938824a781f2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Crew-neck T-shirt in soft jersey with a printed design. Made from COOLMAX® functional fabric – a unique, soft, comfortable, and fast-drying polyester fiber to efficiently wick moisture while regulating temperature.",,Short sleeve,Relaxed fit,Round Neck,"Cotton 57%, Polyester 43%",Black/light blue/beige/green,Yes,0952602004,environmentalMarker,men
75,Color-block T-shirt,https://www2.hm.com/en_us/productpage.0986376001.html,[],,[reviewsLabel],$14.99,"//lp2.hm.com/hmgoepprod?set=source[/a9/60/a96081c780639c6f8d853a9ad4bd9ce712690c4d.jpg],origin[dam],category[men_tshirtstanks_printed],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Color-block T-shirt in cotton jersey. Ribbed neck and a small fabric appliqué on chest. Regular Fit.,,Short sleeve,Regular fit,Round Neck,Cotton 100%,Dark blue/white,Yes,0986376001,,men
76,3-pack Slim Fit T-shirts,https://www2.hm.com/en_us/productpage.0578630039.html,[],,[reviewsLabel],$24.99,"//lp2.hm.com/hmgoepprod?set=source[/97/20/9720124710179d450c0d70bf93aee32f47da8037.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Crew-neck T-shirts in soft jersey.,Regular length,Short sleeve,Slim fit,Round Neck,"Cotton 95%, Elastane 5%",Blue/sage green/gray melange,Yes,0578630039,,men
77,Regular Fit COOLMAX® T-shirt,https://www2.hm.com/en_us/productpage.0952601007.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/40/3f/403fee8fa426b90d2def6a11ce59f75417445a2d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","T-shirt in soft jersey with a printed design. Made from COOLMAX® functional fabric – a unique, soft, comfortable, and fast-drying polyester fiber to efficiently wick moisture while regulating temperature.",,Short sleeve,Regular fit,Round Neck,"Cotton 59%, Polyester 41%",White/green/blue,Yes,0952601007,,men
78,Regular Fit T-shirt,https://www2.hm.com/en_us/productpage.0846973132.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/12/f6/12f61eedb9455d2d31eb87b3839620f9ade2c42e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirt in soft cotton jersey with a printed design. Ribbed crew neck.,,Short sleeve,Regular fit,Round Neck,Cotton 100%,White/brown/black/beige/yellow,Yes,0846973132,,men
79,Loose Fit Sports Shirt,https://www2.hm.com/en_us/productpage.0948855015.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/5f/d1/5fd18a4c1179cdec7b849f2f6ac3d69e058ba23e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Short-sleeved, crew-neck shirt in fast-drying, functional fabric to help keep you dry and cool while exercising. Taped details. Rounded hem, longer at back for improved fit and increased freedom of movement.",,Short sleeve,Loose fit,Round Neck,"Polyester 94%, Elastane 6%",Dark green melange,Yes,0948855015,environmentalMarker,men
80,Relaxed Fit T-shirt,https://www2.hm.com/en_us/productpage.0972640022.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/8f/d4/8fd4b0cc6b64671238a117121a6e0b5b9b4d0070.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Relaxed-fit T-shirt in soft cotton jersey with a printed design. Ribbed crew neck and dropped shoulders.,,Short sleeve,Relaxed fit,Round Neck,Cotton 100%,Blue/white,Yes,0972640022,,men
81,Relaxed Fit T-shirt,https://www2.hm.com/en_us/productpage.1001459001.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/92/16/92163d5c37bce0c1c50066cfa7a170cfdc55ddbc.jpg],origin[dam],category[men_tshirtstanks_printed],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Relaxed-fit T-shirt in soft cotton jersey with a printed design. Ribbed neck, dropped shoulders, and chest pocket.",,Short sleeve,Relaxed fit,Round Neck,Cotton 100%,Black/white,Yes,1001459001,,men
82,T-shirt with Printed Design,https://www2.hm.com/en_us/productpage.0699923146.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/b2/30/b2303d5e33eab9251ca32b4c9253ce7ee7dedfdb.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirt in soft cotton jersey with a printed design.,Regular length,Short sleeve,,Round Neck,Cotton 100%,Pink/black,Yes,0699923146,,men
83,Regular Fit T-shirt,https://www2.hm.com/en_us/productpage.0846973151.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/01/29/01291ac4fc1d0e4abc4b4a0cdcb07f7d018fcc71.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirt in soft cotton jersey with a printed design. Ribbed crew neck.,,Short sleeve,Regular fit,Round Neck,Cotton 100%,Purple/yellow/black,Yes,0846973151,,men
84,Loose Fit Sports Shirt,https://www2.hm.com/en_us/productpage.0948855004.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/68/42/68422a8ff9de7b7c58f0ede8660966d46a6f34b5.jpg],origin[dam],category[men_sport_tops],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Short-sleeved, crew-neck shirt in fast-drying, functional fabric to help keep you dry and cool while exercising. Taped details. Rounded hem, longer at back for improved fit and increased freedom of movement.",,Short sleeve,Loose fit,Round Neck,"Polyester 86%, Elastane 14%",Black,Yes,0948855004,environmentalMarker,men
85,Slim Fit Polo Shirt,https://www2.hm.com/en_us/productpage.0956343002.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/37/34/3734ca15b7fea91b24be2b166830857cb084c67a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Short-sleeved polo shirt in soft, organic cotton jersey. Collar and button placket at top.",,Short sleeve,Slim fit,,"Cotton 95%, Elastane 5%",White,Yes,0956343002,environmentalMarker,men
86,2-pack Henley Shirts,https://www2.hm.com/en_us/productpage.0674180017.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/0f/12/0f121a015a410f1c595272c629b403ebf6dcc5da.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Short-sleeved henley shirts in soft jersey with a round neck and short button placket.,Regular length,Short sleeve,Regular fit,,Cotton 100%,Dark gray/white,Yes,0674180017,,men
87,Loose Fit Sports Shirt,https://www2.hm.com/en_us/productpage.0948855001.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/f0/fe/f0fe7ce0b16460eca40089271f3abb1895a63d08.jpg],origin[dam],category[men_sport_tops],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Short-sleeved, crew-neck shirt in fast-drying, functional fabric to help keep you dry and cool while exercising. Taped details. Rounded hem, longer at back for improved fit and increased freedom of movement.",,Short sleeve,Loose fit,Round Neck,"Polyester 90%, Elastane 10%",Dark gray melange,Yes,0948855001,environmentalMarker,men
88,Printed T-shirt,https://www2.hm.com/en_us/productpage.0945383002.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/42/09/4209e4efe37606f3f11995a50a7dd56d2989004e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirt in soft cotton jersey with a printed design at front. Ribbed crew neck.,,Short sleeve,Regular fit,Round Neck,Cotton 100%,Yellow/neon pink/purple/turquoise,Yes,0945383002,,men
89,Jersey Polo Shirt,https://www2.hm.com/en_us/productpage.0963674004.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/58/ed/58ed3c08eeb38636605b38b0c3d4808ba6d4ee85.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Short-sleeved polo shirt in soft cotton jersey. Collar, opening at top without buttons, and slits at sides of hem.",,Short sleeve,,,Cotton 100%,Sage green,Yes,0963674004,environmentalMarker,men
90,Premium Cotton T-shirt,https://www2.hm.com/en_us/productpage.0702932056.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/7f/c7/7fc7a204b255b55c9a0318b49de6e1bc67cc48c5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Crew-neck T-shirt in premium cotton jersey.,Regular length,Short sleeve,Slim fit,Round Neck,Cotton 100%,Turquoise,Yes,0702932056,Premium Selection,men
91,5-pack Slim Fit T-shirts,https://www2.hm.com/en_us/productpage.0624684012.html,[],,[reviewsLabel],$34.99,"//lp2.hm.com/hmgoepprod?set=source[/80/bd/80bdb8c75c41ca353b25655fc6c657bbb08d89a7.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Crew-neck T-shirts in soft cotton jersey.,Regular length,Short sleeve,Slim fit,Round Neck,"Cotton 80%, Viscose 15%, Elastane 5%",Light purple/khaki green/gray melange/taupe/white,Yes,0624684012,,men
92,Cotton Polo Shirt,https://www2.hm.com/en_us/productpage.0816759039.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/86/ef/86ef2492d97f4df30f3a98c0e74df01e5e4a7f01.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Polo shirt in cotton piqué. Ribbed collar, button placket, and short sleeves with ribbed cuffs. Slits at sides.",,Short sleeve,,,Cotton 100%,Pink,Yes,0816759039,,men
