,name,image_url,color,size,url,price,descr,fit_features,materials,wash_dir,ethical_url,gender,material1,material2,material3
40,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-20591.jg.jpg?v=1628452588,FOXTROT BROWN HEATHER,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=31535288713303,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
41,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-20591.jg.jpg?v=1628452588,FOXTROT BROWN HEATHER,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=31535681994839,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
42,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-20591.jg.jpg?v=1628452588,FOXTROT BROWN HEATHER,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=31535682027607,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
43,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-20591.jg.jpg?v=1628452588,FOXTROT BROWN HEATHER,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=31535682060375,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
44,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-20591.jg.jpg?v=1628452588,FOXTROT BROWN HEATHER,XXL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=31535682093143,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
45,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-21151.jg.jpg?v=1628452587,CHERRY MAHOGANY HEATHER,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=40210730877114,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
46,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-21151.jg.jpg?v=1628452587,CHERRY MAHOGANY HEATHER,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=40210730909882,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
47,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-21151.jg.jpg?v=1628452587,CHERRY MAHOGANY HEATHER,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=40210730942650,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
48,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-21151.jg.jpg?v=1628452587,CHERRY MAHOGANY HEATHER,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=40210730975418,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
49,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-21151.jg.jpg?v=1628452587,CHERRY MAHOGANY HEATHER,XXL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=40210731008186,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
50,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-16351-Edit.jpg?v=1615925590,AGAVE GREEN HEATHER,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=39369774170298,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
51,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-04641.jpg?v=1611262167,OLIVE NIGHT GREEN HEATHER,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=37964642975930,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
52,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-04641.jpg?v=1611262167,OLIVE NIGHT GREEN HEATHER,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=37964643008698,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
53,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-04641.jpg?v=1611262167,OLIVE NIGHT GREEN HEATHER,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=37964643041466,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
54,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-04641.jpg?v=1611262167,OLIVE NIGHT GREEN HEATHER,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=37964643074234,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
55,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-04641.jpg?v=1611262167,OLIVE NIGHT GREEN HEATHER,XXL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=37964643172538,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
56,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-2047--Edit_1.jpg?v=1633719996,MIDNIGHT BLUE HEATHER,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=32298893869143,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
57,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-2047--Edit_1.jpg?v=1633719996,MIDNIGHT BLUE HEATHER,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=32298894032983,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
58,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-2047--Edit_1.jpg?v=1633719996,MIDNIGHT BLUE HEATHER,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=32298893934679,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
59,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-2047--Edit_1.jpg?v=1633719996,MIDNIGHT BLUE HEATHER,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=32298893967447,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
60,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-2047--Edit_1.jpg?v=1633719996,MIDNIGHT BLUE HEATHER,XXL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=32298894000215,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
61,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-2243-0826.jpg?v=1633719939,UNIFORM GREEN,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=31535682322519,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
62,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-2243-0826.jpg?v=1633719939,UNIFORM GREEN,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=31535682355287,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
63,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1869-2243-0826.jpg?v=1633719939,UNIFORM GREEN,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-basic-t?variant=31535682420823,35.0,Get back to basics. Our plain t-shirts are a sustainable staple to any wardrobe.,"Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",mens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
