title,description,price,color,gender,imageUrl,brand,composition,elastane,polystyrene,linen,silk,wool,cotton,viscose,modal,polyamide,polyester
Wide-cut Cotton T-shirt,Wide-cut T-shirt in soft cotton jersey with gently dropped shoulders.,9.99,Green,women,"//lp2.hm.com/hmgoepprod?set=source[/89/2a/892a07fbcc8bb794141422acfb45be2e7713e862.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wide-cut Cotton T-shirt,Wide-cut T-shirt in soft cotton jersey with gently dropped shoulders.,9.99,White,women,"//lp2.hm.com/hmgoepprod?set=source[/e2/9a/e29a215f96f41605fc880bd52bf456aa2d50075d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Knit Top with Collar,"Soft, straight-cut, fine-knit top with wool content. Collar, V-shaped opening at front, dropped shoulders, and short sleeves with ribbed cuffs. Ribbed hem with slits at sides. Longer at back.",24.99,Beige,women,"//lp2.hm.com/hmgoepprod?set=source[/99/fc/99fc37bb77ac1542c34502cd04a0215873fbae9d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Polyester 55%, Polyamide 30%, Viscose 10%, Wool 5%",0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.3,0.55
Wide-cut Cotton T-shirt,Wide-cut T-shirt in soft cotton jersey with gently dropped shoulders.,9.99,Light beige,women,"//lp2.hm.com/hmgoepprod?set=source[/f5/f6/f5f6582a7b9ed6296986b48d737009ba04608c4c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized Printed T-shirt,Oversized T-shirt in soft cotton jersey with a printed graphic design at front. Ribbed crew neck and gently dropped shoulders.,17.99,Dark gray white orange blue black red,women,"//lp2.hm.com/hmgoepprod?set=source[/89/14/891467a1a6ee1d7ad639cdbc43a0c6a27b2b544d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized T-shirt,"No Fear x H&M. Oversized T-shirt in cotton jersey with a printed design. Crew neck, dropped shoulders, and wide sleeves. Small appliqué on one sleeve.",17.99,Black white red green,women,"//lp2.hm.com/hmgoepprod?set=source[/41/4b/414b4fcba443af779900da75a9f922103f87f731.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Knit Top with Collar,"Soft, straight-cut, fine-knit top with wool content. Collar, V-shaped opening at front, dropped shoulders, and short sleeves with ribbed cuffs. Ribbed hem with slits at sides. Longer at back.",24.99,Light blue,women,"//lp2.hm.com/hmgoepprod?set=source[/dc/65/dc65c3fd3407579c9ac9c0b7ce5fc6fdbb62b04c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Polyester 55%, Polyamide 30%, Viscose 10%, Wool 5%",0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.3,0.55
Wide-cut Cotton T-shirt,Wide-cut T-shirt in soft cotton jersey with gently dropped shoulders.,9.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/56/15/56150be3fdbb5fe8bd914bc1af6af8848fc6a2c5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wide-cut T-shirt,"Longer, wide-cut T-shirt in soft cotton jersey. Dropped shoulders and wide, elbow-length sleeves.",9.99,Brown,women,"//lp2.hm.com/hmgoepprod?set=source[/95/8a/958a724c1f3da6af7f97c2a6274364564e403b12.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2-pack Cotton T-shirts,Fitted T-shirts in soft organic cotton jersey.,12.99,Light beige melange,women,"//lp2.hm.com/hmgoepprod?set=source[/92/bc/92bcefb78e37c06ea413e4d001cf723bfc1c1825.jpg],origin[dam],category[ladies_tops_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Polyester 65%, Cotton 35%",0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.65
Wide-cut T-shirt,"Longer, wide-cut T-shirt in soft cotton jersey. Dropped shoulders and wide, elbow-length sleeves.",9.99,White,women,"//lp2.hm.com/hmgoepprod?set=source[/4b/72/4b7233599c033906f459b4f256db9f6be7408d61.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ribbed T-shirt,"Long T-shirt in soft, ribbed, cotton-blend jersey. Round neckline with trim, dropped shoulders, and straight, raw-edge hem. Slits at sides.",24.99,Gray,women,"//lp2.hm.com/hmgoepprod?set=source[/47/48/47481ea98f5bdc3c4036e7911b14a3d90063f598.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 62%, Polyester 33%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.33
Wide-cut T-shirt,"Longer, wide-cut T-shirt in soft cotton jersey. Dropped shoulders and wide, elbow-length sleeves.",9.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/aa/53/aa53ac49562016ce2103e0d0b4912f6e556d6934.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ribbed Jersey T-shirt,"Longer, relaxed-fit T-shirt in soft, ribbed jersey. Round, ribbed neckline, dropped shoulders, and short sleeves. Slit at each side of hem.",17.99,Light gray,women,"//lp2.hm.com/hmgoepprod?set=source[/0e/d6/0ed69ecee3351dca16254878b730d21b519170ec.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Polyester 61%, Viscose 34%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.61
Ribbed Jersey T-shirt,"Longer, relaxed-fit T-shirt in soft, ribbed jersey. Round, ribbed neckline, dropped shoulders, and short sleeves. Slit at each side of hem.",17.99,Beige,women,"//lp2.hm.com/hmgoepprod?set=source[/5c/b8/5cb8c3ea22947f9eb430ec3d4856e32851811451.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Polyester 61%, Viscose 34%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.61
Printed T-shirt,Slightly oversized T-shirt in soft cotton jersey with a printed design. Crew neck and dropped shoulders.,17.99,Dark blue blue,women,"//lp2.hm.com/hmgoepprod?set=source[/16/4b/164b35da5ae2e97f1a62f1ca7f8258d6887a5350.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ribbed Jersey T-shirt,"Longer, relaxed-fit T-shirt in soft, ribbed jersey. Round, ribbed neckline, dropped shoulders, and short sleeves. Slit at each side of hem.",17.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/cb/ce/cbce7d7f5a58479217391a1328edf2adfd9347f1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Polyester 61%, Viscose 34%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.61
Oversized Printed T-shirt,Oversized T-shirt in soft cotton jersey with a printed graphic design at front. Ribbed crew neck and gently dropped shoulders.,17.99,Black red white blue yellow,women,"//lp2.hm.com/hmgoepprod?set=source[/14/21/14218883ab9d6cfc369133c329ec85616467e9fa.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized Printed T-shirt,Oversized T-shirt in soft cotton jersey with a printed design.,17.99,Dark green white,women,"//lp2.hm.com/hmgoepprod?set=source[/30/57/30578131219f2bfb0936846d305324dd536a8aae.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Printed T-shirt,Slightly oversized T-shirt in soft cotton jersey with a printed design. Crew neck and dropped shoulders.,17.99,White gray orange purple light green,women,"//lp2.hm.com/hmgoepprod?set=source[/ac/f1/acf118ac3573869c5fce48d6105a18f726a7c3e5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cotton Jersey T-shirt,"Straight-cut, relaxed-fit T-shirt in soft cotton jersey with a ribbed crew neck.",5.99,White,women,"//lp2.hm.com/hmgoepprod?set=source[/8f/15/8f1501a36c3c470baa1d75dff5affd209295cf32.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Long T-shirt,"Long T-shirt in soft, cotton-blend jersey. Short sleeves with sewn cuffs.",9.99,Vintage pink,women,"//lp2.hm.com/hmgoepprod?set=source[/e3/b2/e3b2d7d875b0d0c8b85a0e82cf98641098667f97.jpg],origin[dam],category[ladies_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wide-cut Cotton T-shirt,Wide-cut T-shirt in soft cotton jersey with gently dropped shoulders.,9.99,Light gray melange,women,"//lp2.hm.com/hmgoepprod?set=source[/e6/1a/e61a0a899ea450e215abed61b0d3f21a2adc35c5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 90%, Polyester 10%",0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1
Ribbed T-shirt,"Long T-shirt in soft, ribbed, cotton-blend jersey. Round neckline with trim, dropped shoulders, and straight, raw-edge hem. Slits at sides.",24.99,Cream,women,"//lp2.hm.com/hmgoepprod?set=source[/3d/f5/3df565593d5875cda1883e833644da00c549682c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 62%, Polyester 33%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.33
Wide-cut Cotton T-shirt,Wide-cut T-shirt in soft cotton jersey with gently dropped shoulders.,9.99,Red,women,"//lp2.hm.com/hmgoepprod?set=source[/c9/dd/c9ddecfef73c62a9e24eb5bc1daf9a7af93cdf0d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized T-shirt,"Oversized T-shirt in cotton jersey. Ribbed crew neck, dropped shoulders, and straight, elbow-length sleeves.",12.99,White,women,"//lp2.hm.com/hmgoepprod?set=source[/6b/02/6b02b156f6cf6ca585e3b678f8d9431aceb5c218.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wide-cut T-shirt,"Longer, wide-cut T-shirt in soft cotton jersey. Dropped shoulders and wide, elbow-length sleeves.",9.99,Beige,women,"//lp2.hm.com/hmgoepprod?set=source[/95/89/958914e68a555002ec8dc08d50f16b631941028d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Crop T-shirt,"Short, loose-fit T-shirt in cotton jersey. Low-cut V-neck and dropped shoulders.",5.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/ea/b9/eab9f084bce54ccbfe4b3224c482af8904522d6b.jpg],origin[dam],category[ladies_basics],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wide-cut Cotton T-shirt,Wide-cut T-shirt in soft cotton jersey with gently dropped shoulders.,9.99,Powder pink,women,"//lp2.hm.com/hmgoepprod?set=source[/cf/20/cf20bca57063af91d6c53eb33257ccb219dd5257.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cotton Jersey T-shirt,"Straight-cut, relaxed-fit T-shirt in soft cotton jersey with a ribbed crew neck.",5.99,Light beige black,women,"//lp2.hm.com/hmgoepprod?set=source[/e5/e2/e5e23851d4823779d5607368ba93249d80499066.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Crop T-shirt,"Short, loose-fit T-shirt in cotton jersey. Low-cut V-neck and dropped shoulders.",5.99,Dark gray,women,"//lp2.hm.com/hmgoepprod?set=source[/04/5f/045f193ce01ebf9eab60002776cc969148be484e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wide-cut T-shirt,"Longer, wide-cut T-shirt in soft cotton jersey. Dropped shoulders and wide, elbow-length sleeves.",9.99,Khaki green,women,"//lp2.hm.com/hmgoepprod?set=source[/76/ff/76ff3a9e15867917596f79b63e2ac508e16f18df.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cotton T-shirt,T-shirt in cotton jersey. Slightly wider neckline with narrow trim.,4.99,Light green,women,"//lp2.hm.com/hmgoepprod?set=source[/a8/55/a8559b0b9fd8a874624594023e036d1ac9c9ad97.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cotton T-shirt,Straight-cut T-shirt in soft cotton jersey with ribbed crew neck and gently dropped shoulders.,5.99,Light pink,women,"//lp2.hm.com/hmgoepprod?set=source[/aa/89/aa89fcdcede905e3c5741a94f040d0177ffa1b05.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Low-cut T-shirt,T-shirt in soft viscose jersey with a scoop neckline at front.,12.99,White,women,"//lp2.hm.com/hmgoepprod?set=source[/5b/44/5b44e0d744935cd4c03faeee2901e67b67fb50a2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Viscose 100%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Oversized Graphic T-shirt,"Oversized T-shirt in soft, organic cotton jersey with a printed graphic design at front. Ribbed crew neck and dropped shoulders.",17.99,Gray melange blue white,women,"//lp2.hm.com/hmgoepprod?set=source[/e2/fc/e2fc510e51869cc50ca62550c7ad2a79a7710d30.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 80%, Polyester 20%",0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2
H&M+ Modal-blend T-shirt,"Oversized, straight-cut T-shirt in a soft modal and cotton blend. Ribbed neckline and heavily dropped shoulders.",12.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/cf/34/cf344af67c557a1f507450ef717a2eb02fc130e3.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 50%, Modal 50%",0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
Cotton Jersey T-shirt,"Straight-cut, relaxed-fit T-shirt in soft cotton jersey with a ribbed crew neck.",5.99,Black white,women,"//lp2.hm.com/hmgoepprod?set=source[/b1/fe/b1fe5dd05f752f9a796a838f070a931755f14282.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cotton Jersey T-shirt,"Straight-cut, relaxed-fit T-shirt in soft cotton jersey with a ribbed crew neck.",5.99,White black,women,"//lp2.hm.com/hmgoepprod?set=source[/5e/41/5e41b5ea2c45c4d8b3faf44589412edc4fba60fc.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2-pack Cotton T-shirts,"Fitted, V-neck T-shirts in soft cotton jersey.",12.99,Black white,women,"//lp2.hm.com/hmgoepprod?set=source[/54/7d/547df57b702a19260f25b669590556dcefdc7e92.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 50%, Modal 50%",0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
Cotton Jersey T-shirt,"Straight-cut, relaxed-fit T-shirt in soft cotton jersey with a ribbed crew neck.",5.99,Dark gray white,women,"//lp2.hm.com/hmgoepprod?set=source[/1c/06/1c0697bac5daf5eff34a53fb6330de0d917fd079.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cotton T-shirt,Straight-cut T-shirt in soft cotton jersey with ribbed crew neck and gently dropped shoulders.,5.99,Gray,women,"//lp2.hm.com/hmgoepprod?set=source[/fa/19/fa1931daa023c2b81a6f67242bc564b7adfc91b2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Low-cut T-shirt,T-shirt in soft viscose jersey with a scoop neckline at front.,12.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/c1/50/c150423373ba41979cf3bcf843673f5bc1dd9086.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Viscose 100%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Wide-cut T-shirt,"Longer, wide-cut T-shirt in soft cotton jersey. Dropped shoulders and wide, elbow-length sleeves.",9.99,Dark gray,women,"//lp2.hm.com/hmgoepprod?set=source[/18/96/1896baac0d854b8dd62838e1b85816a9a591fae5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
T-shirt with Motif,Jersey T-shirt with a printed motif.,12.99,White dark red black light yellow,women,"//lp2.hm.com/hmgoepprod?set=source[/03/56/03564b914cd376af8cd4bdda9741145c864ae885.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Crop T-shirt,"Short, loose-fit T-shirt in cotton jersey. Low-cut V-neck and dropped shoulders.",5.99,White,women,"//lp2.hm.com/hmgoepprod?set=source[/ec/38/ec382adfe537b8c45018a3f89b8c32e5168c3302.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Printed T-shirt,Relaxed-fit T-shirt in cotton jersey with a printed motif. Dropped shoulders and elbow-length sleeves.,9.99,Light gray melange black white red,women,"//lp2.hm.com/hmgoepprod?set=source[/d9/21/d921943befbee96a7cc1a14a511d5c5f1e4bc61f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 58%, Polyester 42%",0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.42
Oversized Printed T-shirt,Oversized T-shirt in soft cotton jersey with a printed design.,17.99,White orange yellow,women,"//lp2.hm.com/hmgoepprod?set=source[/5e/ab/5eaba445763b9c7c21c9c3cec121bb51b9a2c2a2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized Graphic T-shirt,"Oversized T-shirt in soft, organic cotton jersey with a printed graphic design at front. Ribbed crew neck and dropped shoulders.",17.99,Light purple white,women,"//lp2.hm.com/hmgoepprod?set=source[/98/21/9821e4fc05a4af79157c829dcf7bcf901b2f3418.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ribbed T-shirt,Fitted T-shirt in ribbed cotton jersey with a wide neckline.,7.99,Cream,women,"//lp2.hm.com/hmgoepprod?set=source[/24/f7/24f76b952ad495cf44691ffc0a00d4fefb1a3fbb.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 95%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
Oversized Printed T-shirt,Oversized T-shirt in washed-look cotton jersey with a printed graphic design. Heavily dropped shoulders and ribbed neckline.,17.99,White red blue,women,"//lp2.hm.com/hmgoepprod?set=source[/5f/8a/5f8a4ced02f39ac508fc7b4af8cddd0f773e40f4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cotton Jersey T-shirt,"Straight-cut, relaxed-fit T-shirt in soft cotton jersey with a ribbed crew neck.",5.99,Powder pink,women,"//lp2.hm.com/hmgoepprod?set=source[/d9/ad/d9adb9717e701a42232d1cdcf604e7978ccc27c8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized T-shirt,Oversized T-shirt in soft viscose jersey. Crew neck and dropped shoulders.,34.99,Light gray melange,women,"//lp2.hm.com/hmgoepprod?set=source[/19/00/19008cb6f38ddbc2152b59acd4a4ea8b39645e86.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Viscose 100%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Linen T-shirt,Straight-cut T-shirt in airy linen jersey. Low-cut V-neck and dropped shoulders.,17.99,Mint green,women,"//lp2.hm.com/hmgoepprod?set=source[/a3/c9/a3c97d0a0309ecac9fff46ded1c9e3c8281a3388.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Linen 100%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ribbed Jersey T-shirt,"Longer, relaxed-fit T-shirt in soft, ribbed jersey. Round, ribbed neckline, dropped shoulders, and short sleeves. Slit at each side of hem.",17.99,Solid-color,women,"//lp2.hm.com/hmgoepprod?set=source[/2a/77/2a779278d1abafa67dcf465f11d761d756ec89fd.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Polyester 61%, Viscose 34%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.61
H&M+ Printed T-shirt,Wide-cut T-shirt in cotton jersey with a printed motif at front. Ribbed crew neck.,17.99,Dark gray purple yellow,women,"//lp2.hm.com/hmgoepprod?set=source[/84/dd/84ddf2bf2a76e23c41c2dbab820c6d4d4768bc90.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Modal-blend T-shirt,T-shirt in soft slub jersey made from a modal and cotton blend. Wide neckline and rounded hem.,9.99,Light gray melange,women,"//lp2.hm.com/hmgoepprod?set=source[/40/d4/40d496626437587ee3d67c34a60cf6794c42ca51.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 50%, Modal 50%",0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
H&M+ Oversized T-shirt,No Fear x H&M. Oversized T-shirt in soft cotton jersey with a printed design. Dropped shoulders and wide sleeves.,12.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/5a/d2/5ad232052de25147e2591999384fe8852bee8690.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zodiac T-shirt,Classic T-shirt in cotton jersey with a printed zodiac motif at front.,12.99,Black green,women,"//lp2.hm.com/hmgoepprod?set=source[/ab/14/ab14669cae67df2344c72f4dcefae6a2ca9420d0.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
