title,gender,price,composition,color,imageUrl,description,polyester,silk,modal,viscose,wool,polyamide,nylon,cotton,linen,acrylic,lambskin,lyocell,elastane,brand
ASYMMETRICAL TOP,women,29.9, '93% viscose · 7% polyamide', Black ,https://static.zara.net/photos///2021/I/0/1/p/5580/040/800/2/w/563/5580040800_1_1_1.jpg?ts=1626436861551,Top with asymmetric neckline and one long sleeve. Asymmetric hem.,0.0,0.0,0.0,0.93,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
OVERSIZED ASYMMETRIC T-SHIRT,women,17.9, '100% cotton', striped ,https://static.zara.net/photos///2021/V/0/1/p/0858/843/104/2/w/563/0858843104_2_1_1.jpg?ts=1619689581706,Full cut T-shirt with round neck and short sleeves. Asymmetric hem.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
PREMIUM WOOL BLEND T-SHIRT,women,35.9, it is produced in a closed circuit that recovers water and 99% of chemicals. Additionally, Ecru ,https://static.zara.net/photos///2021/I/0/1/p/5644/491/712/2/w/563/5644491712_1_1_1.jpg?ts=1634225697087,Premium T-shirt made of wool blend fabric. Round neck and long sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
PLEATED BLOUSE,women,35.9, '100% polyester', Green ,https://static.zara.net/photos///2021/I/0/1/p/1165/469/500/2/w/563/1165469500_1_1_1.jpg?ts=1632236865870,V-neck blouse with long balloon sleeves.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
VOLUMINOUS PLEATED TOP,women,19.9, '100% cotton', Green Grass ,https://static.zara.net/photos///2021/I/0/1/p/0085/809/550/2/w/563/0085809550_1_1_1.jpg?ts=1625124397706,Round neck top. Short voluminous pleated sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
VOLUMINOUS RUCHED TOP,women,35.9, '95% cotton · 5% elastane', Oyster White ,https://static.zara.net/photos///2021/I/0/1/p/5039/406/251/2/w/563/5039406251_1_1_1.jpg?ts=1628666640890,Top with V-neck and long balloon sleeves. Ruched detail and tonal matching fabric.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
JACQUARD CROP TOP,women,17.9, '65% polyamide · 29% polyester · 6% elastane', Blue Green ,https://static.zara.net/photos///2021/I/0/1/p/1198/200/445/2/w/563/1198200445_6_1_1.jpg?ts=1621354750337,Cropped tank top.,0.29,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.06,Zara
LONG SLEEVED SHIRT,women,17.9, '88% viscose · 12% polyamide', Blue ,https://static.zara.net/photos///2021/I/0/1/p/5580/041/400/2/w/563/5580041400_1_1_1.jpg?ts=1631717002519,Round neck T-shirt with long sleeves.,0.0,0.0,0.0,0.88,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
OVERSIZED STRIPED T-SHIRT,women,25.9, '100% cotton', Ecru Navy ,https://static.zara.net/photos///2021/I/0/1/p/0858/072/066/2/w/563/0858072066_1_1_1.jpg?ts=1632222092537,Full cut T-shirt with round neck and short sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
TIED RIB TOP,women,19.9, '77% viscose · 17% polyester · 6% elastane', Oyster White ,https://static.zara.net/photos///2021/I/0/1/p/1131/821/251/2/w/563/1131821251_1_1_1.jpg?ts=1627646535739,V-neck top with straps and short sleeves. Front false buttons.,0.17,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,Zara
RUFFLED RIBBED SHIRT,women,17.9, '95% cotton · 5% elastane', White ,https://static.zara.net/photos///2021/I/0/1/p/3253/626/250/17/w/563/3253626250_1_1_1.jpg?ts=1629902779040,Sleeveless round neck top with ruffle trim.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
DRAPED SLEEVE TOP,women,35.9, '93% polyester · 7% elastane', Bone ,https://static.zara.net/photos///2021/I/0/1/p/5039/498/779/2/w/563/5039498779_1_1_1.jpg?ts=1631265347242,Round neck top with long sleeves with pleats.,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,Zara
FLOWY KNOTTED TOP,women,25.9, '100% polyester', Black ,https://static.zara.net/photos///2021/I/0/1/p/0264/500/800/2/w/563/0264500800_1_1_1.jpg?ts=1625746141637,Flowy V-neck top with short sleeves. Front pleat with knot detail. Asymmetric hem.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
CROCHETED POLO SHIRT,women,29.9, '53% viscose · 47% polyester', Ecru ,https://static.zara.net/photos///2021/I/0/1/p/5039/395/712/2/w/563/5039395712_1_1_1.jpg?ts=1627398764177,Short sleeve polo shirt. Front button closure.,0.47,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
PREMIUM WOOL BLEND T-SHIRT,women,29.9, '50% cotton · 30% wool · 20% polyamide', Oyster White ,https://static.zara.net/photos///2021/I/0/1/p/0264/566/251/2/w/563/0264566251_1_1_1.jpg?ts=1634225753420,Premium T-shirt made of wool blend fabric. Round neck and short sleeves.,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,Zara
RUCHED POLO,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/1165/456/250/2/w/563/1165456250_1_1_1.jpg?ts=1630068815635,Short sleeve polo shirt. Front elastic ruching. Front button closure.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
SEAMLESS CROP TOP,women,17.9, '95% nylon · 5% elastane', Beige-pink ,https://static.zara.net/photos///2021/I/0/1/p/7901/340/613/2/w/563/7901340613_1_1_1.jpg?ts=1626338349804,LIMITLESS CONTOUR COLLECTIONShort top with round neckline. Short sleeve and thin strap.,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.05,Zara
STRIPED POLO SHIRT,women,25.9, '100% polyester', Light tan ,https://static.zara.net/photos///2021/I/0/1/p/1930/424/708/2/w/563/1930424708_1_1_1.jpg?ts=1627551066886,"Polo with collar, V-neck, and short sleeves.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
BALLOON SLEEVE POLO,women,25.9, '95% polyester · 5% elastane', Blue ,https://static.zara.net/photos///2021/I/0/1/p/6050/553/400/2/w/563/6050553400_1_1_1.jpg?ts=1631882149536,Polo with lapel collar and short balloon sleeves. Contrast trim. Front button closure.,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,Zara
CONTRAST TOP,women,19.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/1165/630/250/2/w/563/1165630250_1_1_1.jpg?ts=1626345698460,Round neck T-shirt with short sleeves. Front text detail and contrast appliqué with shimmer detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
MICKEY MOUSE ©DISNEY T-SHIRT,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/0085/811/250/2/w/563/0085811250_1_1_1.jpg?ts=1627484858802,Round neck T-shirt with short sleeves. Mickey Mouse ©Disney print with sequin appliqué.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
EMBROIDERED SLEEVE SHIRT,women,19.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/2298/078/250/2/w/563/2298078250_1_1_1.jpg?ts=1626251942074,"Round neck top. Sleeveless, ruffled armscyes, and contrasting embroidery.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
GIRL PRINT T-SHIRT,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/5644/626/250/2/w/563/5644626250_1_1_1.jpg?ts=1627475299608,Round neck T-shirt with short sleeves. Front print of a girl.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
TOP WITH VOLUMINOUS SLEEVES,women,19.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/0085/824/250/2/w/563/0085824250_1_1_1.jpg?ts=1626174581878,Round neck shirt with short balloon sleeves and ruffle details.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
V-NECK LYOCELL T-SHIRT,women,19.9, the production process is performed in a closed circuit that recovers water and 99% of chemicals. These technologies are used in its production process that comply with parameters established by the European Union of more responsible consumption and management of energy, Light blue ,https://static.zara.net/photos///2021/I/0/1/p/0858/095/406/2/w/563/0858095406_1_1_1.jpg?ts=1628508859348,T-shirt made of 100% Lyocell. V-neck and short sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
WIDE STRAP STRETCH TOP,women,12.9, '92% polyamide · 8% elastane', Dark brown ,https://static.zara.net/photos///2021/I/0/1/p/0264/531/716/23/w/563/0264531716_15_1_1.jpg?ts=1634768212181,Fitted top in a polyamide blend with wide straps and chest support.,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.08,Zara
ASYMMETRICAL TOP,women,7.9, '98% cotton · 2% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/1660/330/800/2/w/563/1660330800_1_1_1.jpg?ts=1623232874833,Crop top with asymmetric neckline and strap.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.02,Zara
PERFORATED POLO SHIRT,women,29.9, '100% polyester', Ecru ,https://static.zara.net/photos///2021/I/0/1/p/7901/311/712/2/w/563/7901311712_1_1_1.jpg?ts=1627646729668,Short sleeve polo with V-neck lapel collar. Perforated fabric.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
CROPPED T-SHIRT,women,7.9, '95% cotton · 5% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/4424/630/800/92/w/563/4424630800_15_1_1.jpg?ts=1627573677466,Sleeveless crop top with round neckline.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
JACQUARD TOP,women,35.9, '69% polyester · 29% viscose · 2% elastane', Green ,https://static.zara.net/photos///2021/I/0/1/p/1198/637/500/12/w/563/1198637500_1_1_1.jpg?ts=1634640671744,Top with square neckline and long balloon sleeves. Asymmetric hem.,0.69,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,Zara
RUCHED COTTON TOP,women,12.9, '100% cotton', Green ,https://static.zara.net/photos///2021/I/0/1/p/1044/631/500/17/w/563/1044631500_1_1_1.jpg?ts=1629112351273,Top made of 100% cotton. Round neck and short sleeves. Adjustable ruching detail with ties at sides.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
LINDA EVANGELISTA T-SHIRT,women,45.9, '100% cotton', Black ,https://static.zara.net/photos///2021/I/0/1/p/5644/142/800/2/w/563/5644142800_6_1_1.jpg?ts=1626161674651,"Round neck T-shirt with short sleeves. Front embroidery detail and photographic print of Linda Evangelista by ©Peter Lindbergh.100% OF SALES WILL GO TO FRANCA FUND'S GLOBAL BABYSEQ PROJECT,A PIONEERING GENOMIC SEQUENCING INITIATIVE DEVELOPED BY BRIGHAM & WOMEN'S HOSPITAL, FOCUSED ON RESEARCH AND INNOVATION IN PREVENTIVE MEDICINE. THIS RESEARCH CAN GIVE PEOPLE THE ABILITY TO PERSONALIZE THEIR MEDICAL CARE AND LIFESTYLES IN ORDER TO STAY AS HEALTHY AS POSSIBLE AND TO ADDRESS RACIAL DIFFERENCES IN THE FIELD OF GENOMICS.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
CUT OUT COMBINATION TOP,women,39.9, '79% acrylic · 21% nylon', Oyster White ,https://static.zara.net/photos///2021/I/0/1/p/1014/362/251/17/w/563/1014362251_1_1_1.jpg?ts=1633694955671,Round neck top with elbow-length balloon sleeves and exposed shoulders. Tonal matching fabric.,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.79,0.0,0.0,0.0,Zara
BASIC SHIRT,women,9.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/3253/803/250/2/w/563/3253803250_1_1_1.jpg?ts=1630410112936,Round neck T-shirt with short sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
STRIPED TOP,women,25.9, '57% cotton · 43% polyester', Black Green ,https://static.zara.net/photos///2021/I/0/1/p/0085/600/031/2/w/563/0085600031_1_1_1.jpg?ts=1630068744990,Round neck long sleeve top.,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,Zara
HARVARD ® SHIRT,women,25.9, '100% cotton', Oyster White ,https://static.zara.net/photos///2021/I/0/1/p/5643/814/251/2/w/563/5643814251_1_1_1.jpg?ts=1633420906822,Round neck top with long sleeves. Front print detail and Harvard® patch at sleeve.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
WASHED EFFECT T-SHIRT,women,17.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/4424/451/250/2/w/563/4424451250_1_1_1.jpg?ts=1631111771680,"Fitted T-shirt with round neck and long sleeves. Due to the dyeing process, the print on each item is unique and special and may differ slightly from the one pictured.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
CROPPED T-SHIRT,women,9.9, '95% cotton · 5% elastane', White ,https://static.zara.net/photos///2021/I/0/1/p/4424/159/250/17/w/563/4424159250_1_1_1.jpg?ts=1629902717626,Crop top with round neck and short sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
STRAPPY RIB TOP,women,9.9, '95% cotton · 5% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/1660/810/800/2/w/563/1660810800_1_1_1.jpg?ts=1627027357975,Halter top with spaghetti straps.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
PEPLUM TOP,women,19.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/0962/990/250/2/w/563/0962990250_1_1_1.jpg?ts=1625228679803,V-neck T-shirt with short sleeves. Pleated ruffle at hem in tonal matching fabric.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
PRINTED POCKET SHIRT,women,49.9, '100% cotton', Sky blue ,https://static.zara.net/photos///2021/I/0/1/p/7921/851/403/2/w/563/7921851403_1_1_1.jpg?ts=1626708192202,Shirt with lapel collar and long sleeves. Front patch pockets. Asymmetric hem. Front button closure.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
RIBBED T-SHIRT,women,12.9, '95% cotton · 5% elastane', Brown ,https://static.zara.net/photos///2021/I/0/1/p/3641/821/700/2/w/563/3641821700_1_1_1.jpg?ts=1632472457885,Short-sleeved high-neck top.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
ASYMMETRIC COTTON T-SHIRT,women,17.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/6050/420/250/2/w/563/6050420250_1_1_1.jpg?ts=1625830605232,Round neck T-shirt made of 100% cotton. One short sleeve.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
“NEW YORK” T-SHIRT,women,29.9, '100% cotton', Green ,https://static.zara.net/photos///2021/I/0/1/p/5643/829/500/2/w/563/5643829500_1_1_1.jpg?ts=1631872594243,Round neck top with long sleeves. Contrasting embroidered text detail at front.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
HELENA & DEBBIE LEE T-SHIRT,women,45.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/5644/143/250/3/w/563/5644143250_1_1_1.jpg?ts=1626222263215,"Round neck T-shirt with short sleeves. Photographic print of Helena & Debbie Lee by ©Peter Lindbergh.100% OF SALES WILL GO TO FRANCA FUND'S GLOBAL BABYSEQ PROJECT,A PIONEERING GENOMIC SEQUENCING INITIATIVE DEVELOPED BY BRIGHAM & WOMEN'S HOSPITAL, FOCUSED ON RESEARCH AND INNOVATION IN PREVENTIVE MEDICINE. THIS RESEARCH CAN GIVE PEOPLE THE ABILITY TO PERSONALIZE THEIR MEDICAL CARE AND LIFESTYLES IN ORDER TO STAY AS HEALTHY AS POSSIBLE AND TO ADDRESS RACIAL DIFFERENCES IN THE FIELD OF GENOMICS.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
CHOKER CROP TOP,women,17.9, '94% polyamide · 6% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/5039/436/800/2/w/563/5039436800_1_1_1.jpg?ts=1626439380434,Short top with choker neckline.,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.06,Zara
T-SHIRT WITH BUTTONS,women,19.9, '100% cotton', Black ,https://static.zara.net/photos///2021/I/0/1/p/4174/636/800/3/w/563/4174636800_1_1_1.jpg?ts=1627975659800,Lapel collar T-shirt with short sleeves. Front button closure.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
OFF-THE-SHOULDER TOP,women,19.9, '96% cotton · 4% elastane', Oyster White ,https://static.zara.net/photos///2021/I/0/1/p/5644/456/251/2/w/563/5644456251_1_1_1.jpg?ts=1629880817817,Top with off-the-shoulder straight neckline and long sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.04,Zara
BUTTON CROP TOP,women,29.9, '96% cotton · 4% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/0264/823/800/2/w/563/0264823800_1_1_1.jpg?ts=1633082787953,Short top with high collar and long sleeves. Front button closure.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.04,Zara
CROPPED T-SHIRT,women,35.9, '97% cotton · 3% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/0085/473/800/2/w/563/0085473800_1_1_1.jpg?ts=1631265267689,Crop top with squared neckline and long sleeves. Front metal hook closure.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.03,Zara
NATACHA PASCHAL PRINTED T-SHIRT,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/0085/373/250/2/w/563/0085373250_1_1_1.jpg?ts=1623396193973,Round neck T-shirt with short sleeves. Print by Natacha Paschal.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
CONTRAST TOP,women,19.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/5644/057/250/2/w/563/5644057250_1_1_1.jpg?ts=1625819763921,Round neck T-shirt with short sleeves. Contrasting fabric detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
ASYMMETRIC CABLE KNIT SWEATER,women,29.9, '68% polyester · 31% viscose · 1% elastane', Green ,https://static.zara.net/photos///2021/I/0/1/p/5039/476/500/2/w/563/5039476500_1_1_1.jpg?ts=1632393658628,High collar sweater with one long sleeve and one exposed shoulder. Soft feel fabric.,0.68,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,Zara
BASIC COTTON T-SHIRT,women,12.9, '95% cotton · 5% elastane', Sand ,https://static.zara.net/photos///2021/I/0/1/p/4424/636/711/2/w/563/4424636711_1_1_1.jpg?ts=1627999345762,Basic top made from cotton blend fabric. Round neck and short sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
RUFFLED TOP,women,25.9, '93% polyester · 7% elastane', Oyster White ,https://static.zara.net/photos///2021/I/0/1/p/5580/635/251/2/w/563/5580635251_1_1_1.jpg?ts=1633085995151,Long sleeve top with high round neckline. Ruffle and perforated detail.,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,Zara
CROCHETED FRUIT T-SHIRT,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/1131/816/250/2/w/563/1131816250_1_1_1.jpg?ts=1626855406583,Round neck T-shirt with short sleeves. Contrasting crocheted fruit detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
PRINT CROP TOP,women,29.9, '100% cotton', Printed ,https://static.zara.net/photos///2021/I/0/1/p/1165/628/020/2/w/563/1165628020_1_1_1.jpg?ts=1626207950753,Crop top with round neck and short balloon sleeves with elastic cuffs. Elastic smocked detail at back.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
LONG SLEEVED SHIRT,women,12.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/1044/652/250/2/w/563/1044652250_1_1_1.jpg?ts=1633505763773,Top made of 100% cotton. Boat neck and long sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
LOTTO STRAPPY SHIRT,women,25.9, '6% elastane · 36% cotton · 36% modal · 22% polyester', Light green ,https://static.zara.net/photos///2021/I/0/1/p/0264/081/526/3/w/563/0264081526_1_1_1.jpg?ts=1626857618268,Shirt with asymmetrical neckline and double straps. Lotto logo detail.,0.22,0.0,0.36,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.06,Zara
EMBROIDERED COTTON T-SHIRT,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/0085/628/250/2/w/563/0085628250_1_1_1.jpg?ts=1628695324851,T-shirt made of 100% cotton. Round neck and short sleeves. Front contrast embroidered detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
LONG SLEEVED SHIRT,women,17.9, '95% cotton · 5% elastane', Brown ,https://static.zara.net/photos///2021/I/0/1/p/2335/627/700/2/w/563/2335627700_1_1_1.jpg?ts=1634294971697,Top with round neckline and long sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
SEAMLESS CROP TOP,women,19.9, '95% nylon · 5% elastane', Brown ,https://static.zara.net/photos///2021/I/0/1/p/7901/346/700/2/w/563/7901346700_1_1_1.jpg?ts=1629886199893,LIMITLESS CONTOUR COLLECTIONCrop top with V-neckline and long sleeves. Front closure with metal hook.,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.05,Zara
HALTER TOP,women,12.9, '93% cotton · 7% elastane', Green ,https://static.zara.net/photos///2021/I/0/1/p/5584/176/500/2/w/563/5584176500_1_1_1.jpg?ts=1625230342004,Halter neck top with rib trim.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.07,Zara
BEADED SEQUIN CROP TOP,women,45.9, '100% polyester', Vanilla ,https://static.zara.net/photos///2021/I/0/1/p/2712/174/727/2/w/563/2712174727_6_1_1.jpg?ts=1621935453935,Semi-sheer crop top with round neck and long sleeves. Beading appliqués and tonal sequins. Back closure with opening and laces.This item is unlined.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
TEXT T-SHIRT,women,12.9, '100% cotton', Beige ,https://static.zara.net/photos///2021/I/0/1/p/0264/627/710/2/w/563/0264627710_1_1_1.jpg?ts=1627976689344,Round neck T-shirt with short sleeves. Contrasting print at chest.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
SPAGHETTI STRAP STRETCH TOP,women,9.9, '92% polyamide · 8% elastane', Khaki ,https://static.zara.net/photos///2021/I/0/1/p/3905/732/505/2/w/563/3905732505_1_1_1.jpg?ts=1631720788168,Fitted top made of polyamide blend with round neckline and straps.,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.08,Zara
ELASTIC HEM TOP,women,17.9, '80% cotton · 20% polyester', Navy blue ,https://static.zara.net/photos///2021/I/0/1/p/4174/323/401/2/w/563/4174323401_1_1_1.jpg?ts=1621326410584,Sleeveless crop top with round neckline. Elastic hem. Back opening and tie closure.,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,Zara
VOLUMINOUS FLORAL SWEATSHIRT,women,39.9, '100% cotton', BLACK/ORANGE ,https://static.zara.net/photos///2021/I/0/1/p/0085/829/056/2/w/563/0085829056_1_1_1.jpg?ts=1631261713482,"Sweatshirt with round neck, long balloon sleeves, and balloon shoulders.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
SOFT TURTLENECK TOP,women,25.9, '87% polyester · 2% elastane · 11% viscose', Beige marl ,https://static.zara.net/photos///2021/I/0/1/p/5039/399/720/2/w/563/5039399720_1_1_1.jpg?ts=1631865477992,Sleeveless turtleneck top. Soft feel fabric.,0.87,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,Zara
MIXED RUFFLED TOP,women,35.9, '94% cotton · 6% polyamide', Ecru ,https://static.zara.net/photos///2021/I/0/1/p/2712/306/712/2/w/563/2712306712_1_1_1.jpg?ts=1627027449704,Top with round neck and short sleeves with ruffle. Matching fabric detail with embroidered eyelet.,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.94,0.0,0.0,0.0,0.0,0.0,Zara
RUCHED RIBBED TOP,women,17.9, '97% polyester · 3% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/5039/502/800/2/w/563/5039502800_1_1_1.jpg?ts=1632301172723,Round neck top with long sleeves. Adjustable ruching at hem with side ties.,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,Zara
SOFT TOP,women,25.9, '71% polyester · 29% cotton', Gray marl ,https://static.zara.net/photos///2021/I/0/1/p/5039/463/803/2/w/563/5039463803_1_1_1.jpg?ts=1631614482206,Sleeveless top with high collar.,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,Zara
