,title,description,price,color,gender,imageUrl,brand,composition,linen,nylon,cotton,lyocell,lambskin,elastane,wool,viscose,polyamide,silk,acrylic,polyester,modal
294,EMBROIDERED PERFORATED T-SHIRT,Round neck T-shirt with short sleeves with side vents and elastic cuffs. Embroidered eyelet detail.,19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5580/045/250/2/w/563/5580045250_1_1_1.jpg?ts=1627287803567,Zara, '96% polyester · 4% elastane',0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.96,0.0
295,RIBBED CROPPED TOP,Crop top with thin straps.,9.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/3641/337/800/72/w/563/3641337800_1_1_1.jpg?ts=1623399939191,Zara, '93% cotton · 7% elastane',0.0,0.0,0.93,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,FRONT PRINT T-SHIRT,Round neck top with short sleeves. Front print detail with contrast text.,19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/1165/470/250/2/w/563/1165470250_1_1_1.jpg?ts=1631265277524,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,KASSL OVERSIZED LEATHER T-SHIRT LIMITED EDITION,KASSL oversized T-shirt made of ultrasoft nappa leather for a smooth touch. Rib round neck and short sleeves. Frayed trim.We recommend purchasing one size smaller than your regular size.,199.0, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/8525/957/800/22/w/563/8525957800_6_1_1.jpg?ts=1630928026774,Zara, '100% lambskin',0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,ASYMMETRICAL TOP,Top with asymmetric neckline and one long sleeve. Asymmetric hem.,29.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/5580/040/800/2/w/563/5580040800_1_1_1.jpg?ts=1626436861551,Zara, '93% viscose · 7% polyamide',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.07,0.0,0.0,0.0,0.0
299,OVERSIZED ASYMMETRIC T-SHIRT,Full cut T-shirt with round neck and short sleeves. Asymmetric hem.,17.9, striped ,women,https://static.zara.net/photos///2021/V/0/1/p/0858/843/104/2/w/563/0858843104_2_1_1.jpg?ts=1619689581706,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,PREMIUM WOOL BLEND T-SHIRT,Premium T-shirt made of wool blend fabric. Round neck and long sleeves.,35.9, Ecru ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/491/712/2/w/563/5644491712_1_1_1.jpg?ts=1634225697087,Zara, it is produced in a closed circuit that recovers water and 99% of chemicals. Additionally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,PLEATED BLOUSE,V-neck blouse with long balloon sleeves.,35.9, Green ,women,https://static.zara.net/photos///2021/I/0/1/p/1165/469/500/2/w/563/1165469500_1_1_1.jpg?ts=1632236865870,Zara, '100% polyester',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302,VOLUMINOUS PLEATED TOP,Round neck top. Short voluminous pleated sleeves.,19.9, Green Grass ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/809/550/2/w/563/0085809550_1_1_1.jpg?ts=1625124397706,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,VOLUMINOUS RUCHED TOP,Top with V-neck and long balloon sleeves. Ruched detail and tonal matching fabric.,35.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/406/251/2/w/563/5039406251_1_1_1.jpg?ts=1628666640890,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,JACQUARD CROP TOP,Cropped tank top.,17.9, Blue Green ,women,https://static.zara.net/photos///2021/I/0/1/p/1198/200/445/2/w/563/1198200445_6_1_1.jpg?ts=1621354750337,Zara, '65% polyamide · 29% polyester · 6% elastane',0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.65,0.0,0.0,0.29,0.0
305,LONG SLEEVED SHIRT,Round neck T-shirt with long sleeves.,17.9, Blue ,women,https://static.zara.net/photos///2021/I/0/1/p/5580/041/400/2/w/563/5580041400_1_1_1.jpg?ts=1631717002519,Zara, '88% viscose · 12% polyamide',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.12,0.0,0.0,0.0,0.0
306,OVERSIZED STRIPED T-SHIRT,Full cut T-shirt with round neck and short sleeves.,25.9, Ecru Navy ,women,https://static.zara.net/photos///2021/I/0/1/p/0858/072/066/2/w/563/0858072066_1_1_1.jpg?ts=1632222092537,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,TIED RIB TOP,V-neck top with straps and short sleeves. Front false buttons.,19.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/1131/821/251/2/w/563/1131821251_1_1_1.jpg?ts=1627646535739,Zara, '77% viscose · 17% polyester · 6% elastane',0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.77,0.0,0.0,0.0,0.17,0.0
308,RUFFLED RIBBED SHIRT,Sleeveless round neck top with ruffle trim.,17.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/3253/626/250/17/w/563/3253626250_1_1_1.jpg?ts=1629902779040,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,DRAPED SLEEVE TOP,Round neck top with long sleeves with pleats.,35.9, Bone ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/498/779/2/w/563/5039498779_1_1_1.jpg?ts=1631265347242,Zara, '93% polyester · 7% elastane',0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.93,0.0
310,FLOWY KNOTTED TOP,Flowy V-neck top with short sleeves. Front pleat with knot detail. Asymmetric hem.,25.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/0264/500/800/2/w/563/0264500800_1_1_1.jpg?ts=1625746141637,Zara, '100% polyester',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
311,CROCHETED POLO SHIRT,Short sleeve polo shirt. Front button closure.,29.9, Ecru ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/395/712/2/w/563/5039395712_1_1_1.jpg?ts=1627398764177,Zara, '53% viscose · 47% polyester',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.47,0.0
312,PREMIUM WOOL BLEND T-SHIRT,Premium T-shirt made of wool blend fabric. Round neck and short sleeves.,29.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/0264/566/251/2/w/563/0264566251_1_1_1.jpg?ts=1634225753420,Zara, '50% cotton · 30% wool · 20% polyamide',0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0
313,RUCHED POLO,Short sleeve polo shirt. Front elastic ruching. Front button closure.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/1165/456/250/2/w/563/1165456250_1_1_1.jpg?ts=1630068815635,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,SEAMLESS CROP TOP,LIMITLESS CONTOUR COLLECTIONShort top with round neckline. Short sleeve and thin strap.,17.9, Beige-pink ,women,https://static.zara.net/photos///2021/I/0/1/p/7901/340/613/2/w/563/7901340613_1_1_1.jpg?ts=1626338349804,Zara, '95% nylon · 5% elastane',0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,STRIPED POLO SHIRT,"Polo with collar, V-neck, and short sleeves.",25.9, Light tan ,women,https://static.zara.net/photos///2021/I/0/1/p/1930/424/708/2/w/563/1930424708_1_1_1.jpg?ts=1627551066886,Zara, '100% polyester',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
316,BALLOON SLEEVE POLO,Polo with lapel collar and short balloon sleeves. Contrast trim. Front button closure.,25.9, Blue ,women,https://static.zara.net/photos///2021/I/0/1/p/6050/553/400/2/w/563/6050553400_1_1_1.jpg?ts=1631882149536,Zara, '95% polyester · 5% elastane',0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0
317,CONTRAST TOP,Round neck T-shirt with short sleeves. Front text detail and contrast appliqué with shimmer detail.,19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/1165/630/250/2/w/563/1165630250_1_1_1.jpg?ts=1626345698460,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,MICKEY MOUSE ©DISNEY T-SHIRT,Round neck T-shirt with short sleeves. Mickey Mouse ©Disney print with sequin appliqué.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/811/250/2/w/563/0085811250_1_1_1.jpg?ts=1627484858802,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,EMBROIDERED SLEEVE SHIRT,"Round neck top. Sleeveless, ruffled armscyes, and contrasting embroidery.",19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/2298/078/250/2/w/563/2298078250_1_1_1.jpg?ts=1626251942074,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,GIRL PRINT T-SHIRT,Round neck T-shirt with short sleeves. Front print of a girl.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/626/250/2/w/563/5644626250_1_1_1.jpg?ts=1627475299608,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,TOP WITH VOLUMINOUS SLEEVES,Round neck shirt with short balloon sleeves and ruffle details.,19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/824/250/2/w/563/0085824250_1_1_1.jpg?ts=1626174581878,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,V-NECK LYOCELL T-SHIRT,T-shirt made of 100% Lyocell. V-neck and short sleeves.,19.9, Light blue ,women,https://static.zara.net/photos///2021/I/0/1/p/0858/095/406/2/w/563/0858095406_1_1_1.jpg?ts=1628508859348,Zara, the production process is performed in a closed circuit that recovers water and 99% of chemicals. These technologies are used in its production process that comply with parameters established by the European Union of more responsible consumption and management of energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,WIDE STRAP STRETCH TOP,Fitted top in a polyamide blend with wide straps and chest support.,12.9, Dark brown ,women,https://static.zara.net/photos///2021/I/0/1/p/0264/531/716/23/w/563/0264531716_15_1_1.jpg?ts=1634768212181,Zara, '92% polyamide · 8% elastane',0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.92,0.0,0.0,0.0,0.0
324,ASYMMETRICAL TOP,Crop top with asymmetric neckline and strap.,7.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/1660/330/800/2/w/563/1660330800_1_1_1.jpg?ts=1623232874833,Zara, '98% cotton · 2% elastane',0.0,0.0,0.98,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,PERFORATED POLO SHIRT,Short sleeve polo with V-neck lapel collar. Perforated fabric.,29.9, Ecru ,women,https://static.zara.net/photos///2021/I/0/1/p/7901/311/712/2/w/563/7901311712_1_1_1.jpg?ts=1627646729668,Zara, '100% polyester',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
326,CROPPED T-SHIRT,Sleeveless crop top with round neckline.,7.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/4424/630/800/92/w/563/4424630800_15_1_1.jpg?ts=1627573677466,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,JACQUARD TOP,Top with square neckline and long balloon sleeves. Asymmetric hem.,35.9, Green ,women,https://static.zara.net/photos///2021/I/0/1/p/1198/637/500/12/w/563/1198637500_1_1_1.jpg?ts=1634640671744,Zara, '69% polyester · 29% viscose · 2% elastane',0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.29,0.0,0.0,0.0,0.69,0.0
328,RUCHED COTTON TOP,Top made of 100% cotton. Round neck and short sleeves. Adjustable ruching detail with ties at sides.,12.9, Green ,women,https://static.zara.net/photos///2021/I/0/1/p/1044/631/500/17/w/563/1044631500_1_1_1.jpg?ts=1629112351273,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,LINDA EVANGELISTA T-SHIRT,"Round neck T-shirt with short sleeves. Front embroidery detail and photographic print of Linda Evangelista by ©Peter Lindbergh.100% OF SALES WILL GO TO FRANCA FUND'S GLOBAL BABYSEQ PROJECT,A PIONEERING GENOMIC SEQUENCING INITIATIVE DEVELOPED BY BRIGHAM & WOMEN'S HOSPITAL, FOCUSED ON RESEARCH AND INNOVATION IN PREVENTIVE MEDICINE. THIS RESEARCH CAN GIVE PEOPLE THE ABILITY TO PERSONALIZE THEIR MEDICAL CARE AND LIFESTYLES IN ORDER TO STAY AS HEALTHY AS POSSIBLE AND TO ADDRESS RACIAL DIFFERENCES IN THE FIELD OF GENOMICS.",45.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/142/800/2/w/563/5644142800_6_1_1.jpg?ts=1626161674651,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,CUT OUT COMBINATION TOP,Round neck top with elbow-length balloon sleeves and exposed shoulders. Tonal matching fabric.,39.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/1014/362/251/17/w/563/1014362251_1_1_1.jpg?ts=1633694955671,Zara, '79% acrylic · 21% nylon',0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0
331,BASIC SHIRT,Round neck T-shirt with short sleeves.,9.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/3253/803/250/2/w/563/3253803250_1_1_1.jpg?ts=1630410112936,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,STRIPED TOP,Round neck long sleeve top.,25.9, Black Green ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/600/031/2/w/563/0085600031_1_1_1.jpg?ts=1630068744990,Zara, '57% cotton · 43% polyester',0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0
333,HARVARD ® SHIRT,Round neck top with long sleeves. Front print detail and Harvard® patch at sleeve.,25.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/5643/814/251/2/w/563/5643814251_1_1_1.jpg?ts=1633420906822,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,WASHED EFFECT T-SHIRT,"Fitted T-shirt with round neck and long sleeves. Due to the dyeing process, the print on each item is unique and special and may differ slightly from the one pictured.",17.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/4424/451/250/2/w/563/4424451250_1_1_1.jpg?ts=1631111771680,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,CROPPED T-SHIRT,Crop top with round neck and short sleeves.,9.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/4424/159/250/17/w/563/4424159250_1_1_1.jpg?ts=1629902717626,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,STRAPPY RIB TOP,Halter top with spaghetti straps.,9.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/1660/810/800/2/w/563/1660810800_1_1_1.jpg?ts=1627027357975,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,PEPLUM TOP,V-neck T-shirt with short sleeves. Pleated ruffle at hem in tonal matching fabric.,19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/0962/990/250/2/w/563/0962990250_1_1_1.jpg?ts=1625228679803,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,PRINTED POCKET SHIRT,Shirt with lapel collar and long sleeves. Front patch pockets. Asymmetric hem. Front button closure.,49.9, Sky blue ,women,https://static.zara.net/photos///2021/I/0/1/p/7921/851/403/2/w/563/7921851403_1_1_1.jpg?ts=1626708192202,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,RIBBED T-SHIRT,Short-sleeved high-neck top.,12.9, Brown ,women,https://static.zara.net/photos///2021/I/0/1/p/3641/821/700/2/w/563/3641821700_1_1_1.jpg?ts=1632472457885,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,ASYMMETRIC COTTON T-SHIRT,Round neck T-shirt made of 100% cotton. One short sleeve.,17.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/6050/420/250/2/w/563/6050420250_1_1_1.jpg?ts=1625830605232,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,“NEW YORK” T-SHIRT,Round neck top with long sleeves. Contrasting embroidered text detail at front.,29.9, Green ,women,https://static.zara.net/photos///2021/I/0/1/p/5643/829/500/2/w/563/5643829500_1_1_1.jpg?ts=1631872594243,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,HELENA & DEBBIE LEE T-SHIRT,"Round neck T-shirt with short sleeves. Photographic print of Helena & Debbie Lee by ©Peter Lindbergh.100% OF SALES WILL GO TO FRANCA FUND'S GLOBAL BABYSEQ PROJECT,A PIONEERING GENOMIC SEQUENCING INITIATIVE DEVELOPED BY BRIGHAM & WOMEN'S HOSPITAL, FOCUSED ON RESEARCH AND INNOVATION IN PREVENTIVE MEDICINE. THIS RESEARCH CAN GIVE PEOPLE THE ABILITY TO PERSONALIZE THEIR MEDICAL CARE AND LIFESTYLES IN ORDER TO STAY AS HEALTHY AS POSSIBLE AND TO ADDRESS RACIAL DIFFERENCES IN THE FIELD OF GENOMICS.",45.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/143/250/3/w/563/5644143250_1_1_1.jpg?ts=1626222263215,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,CHOKER CROP TOP,Short top with choker neckline.,17.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/436/800/2/w/563/5039436800_1_1_1.jpg?ts=1626439380434,Zara, '94% polyamide · 6% elastane',0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.94,0.0,0.0,0.0,0.0
344,T-SHIRT WITH BUTTONS,Lapel collar T-shirt with short sleeves. Front button closure.,19.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/4174/636/800/3/w/563/4174636800_1_1_1.jpg?ts=1627975659800,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,OFF-THE-SHOULDER TOP,Top with off-the-shoulder straight neckline and long sleeves.,19.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/456/251/2/w/563/5644456251_1_1_1.jpg?ts=1629880817817,Zara, '96% cotton · 4% elastane',0.0,0.0,0.96,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,BUTTON CROP TOP,Short top with high collar and long sleeves. Front button closure.,29.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/0264/823/800/2/w/563/0264823800_1_1_1.jpg?ts=1633082787953,Zara, '96% cotton · 4% elastane',0.0,0.0,0.96,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,CROPPED T-SHIRT,Crop top with squared neckline and long sleeves. Front metal hook closure.,35.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/473/800/2/w/563/0085473800_1_1_1.jpg?ts=1631265267689,Zara, '97% cotton · 3% elastane',0.0,0.0,0.97,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,NATACHA PASCHAL PRINTED T-SHIRT,Round neck T-shirt with short sleeves. Print by Natacha Paschal.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/373/250/2/w/563/0085373250_1_1_1.jpg?ts=1623396193973,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,CONTRAST TOP,Round neck T-shirt with short sleeves. Contrasting fabric detail.,19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/057/250/2/w/563/5644057250_1_1_1.jpg?ts=1625819763921,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,ASYMMETRIC CABLE KNIT SWEATER,High collar sweater with one long sleeve and one exposed shoulder. Soft feel fabric.,29.9, Green ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/476/500/2/w/563/5039476500_1_1_1.jpg?ts=1632393658628,Zara, '68% polyester · 31% viscose · 1% elastane',0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.31,0.0,0.0,0.0,0.68,0.0
351,BASIC COTTON T-SHIRT,Basic top made from cotton blend fabric. Round neck and short sleeves.,12.9, Sand ,women,https://static.zara.net/photos///2021/I/0/1/p/4424/636/711/2/w/563/4424636711_1_1_1.jpg?ts=1627999345762,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,RUFFLED TOP,Long sleeve top with high round neckline. Ruffle and perforated detail.,25.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/5580/635/251/2/w/563/5580635251_1_1_1.jpg?ts=1633085995151,Zara, '93% polyester · 7% elastane',0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.93,0.0
353,CROCHETED FRUIT T-SHIRT,Round neck T-shirt with short sleeves. Contrasting crocheted fruit detail.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/1131/816/250/2/w/563/1131816250_1_1_1.jpg?ts=1626855406583,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,PRINT CROP TOP,Crop top with round neck and short balloon sleeves with elastic cuffs. Elastic smocked detail at back.,29.9, Printed ,women,https://static.zara.net/photos///2021/I/0/1/p/1165/628/020/2/w/563/1165628020_1_1_1.jpg?ts=1626207950753,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,LONG SLEEVED SHIRT,Top made of 100% cotton. Boat neck and long sleeves.,12.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/1044/652/250/2/w/563/1044652250_1_1_1.jpg?ts=1633505763773,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,LOTTO STRAPPY SHIRT,Shirt with asymmetrical neckline and double straps. Lotto logo detail.,25.9, Light green ,women,https://static.zara.net/photos///2021/I/0/1/p/0264/081/526/3/w/563/0264081526_1_1_1.jpg?ts=1626857618268,Zara, '6% elastane · 36% cotton · 36% modal · 22% polyester',0.0,0.0,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.22,0.36
357,EMBROIDERED COTTON T-SHIRT,T-shirt made of 100% cotton. Round neck and short sleeves. Front contrast embroidered detail.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/628/250/2/w/563/0085628250_1_1_1.jpg?ts=1628695324851,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,LONG SLEEVED SHIRT,Top with round neckline and long sleeves.,17.9, Brown ,women,https://static.zara.net/photos///2021/I/0/1/p/2335/627/700/2/w/563/2335627700_1_1_1.jpg?ts=1634294971697,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,SEAMLESS CROP TOP,LIMITLESS CONTOUR COLLECTIONCrop top with V-neckline and long sleeves. Front closure with metal hook.,19.9, Brown ,women,https://static.zara.net/photos///2021/I/0/1/p/7901/346/700/2/w/563/7901346700_1_1_1.jpg?ts=1629886199893,Zara, '95% nylon · 5% elastane',0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,HALTER TOP,Halter neck top with rib trim.,12.9, Green ,women,https://static.zara.net/photos///2021/I/0/1/p/5584/176/500/2/w/563/5584176500_1_1_1.jpg?ts=1625230342004,Zara, '93% cotton · 7% elastane',0.0,0.0,0.93,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,BEADED SEQUIN CROP TOP,Semi-sheer crop top with round neck and long sleeves. Beading appliqués and tonal sequins. Back closure with opening and laces.This item is unlined.,45.9, Vanilla ,women,https://static.zara.net/photos///2021/I/0/1/p/2712/174/727/2/w/563/2712174727_6_1_1.jpg?ts=1621935453935,Zara, '100% polyester',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
362,TEXT T-SHIRT,Round neck T-shirt with short sleeves. Contrasting print at chest.,12.9, Beige ,women,https://static.zara.net/photos///2021/I/0/1/p/0264/627/710/2/w/563/0264627710_1_1_1.jpg?ts=1627976689344,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,SPAGHETTI STRAP STRETCH TOP,Fitted top made of polyamide blend with round neckline and straps.,9.9, Khaki ,women,https://static.zara.net/photos///2021/I/0/1/p/3905/732/505/2/w/563/3905732505_1_1_1.jpg?ts=1631720788168,Zara, '92% polyamide · 8% elastane',0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.92,0.0,0.0,0.0,0.0
364,ELASTIC HEM TOP,Sleeveless crop top with round neckline. Elastic hem. Back opening and tie closure.,17.9, Navy blue ,women,https://static.zara.net/photos///2021/I/0/1/p/4174/323/401/2/w/563/4174323401_1_1_1.jpg?ts=1621326410584,Zara, '80% cotton · 20% polyester',0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
365,VOLUMINOUS FLORAL SWEATSHIRT,"Sweatshirt with round neck, long balloon sleeves, and balloon shoulders.",39.9, BLACK/ORANGE ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/829/056/2/w/563/0085829056_1_1_1.jpg?ts=1631261713482,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
